movie_id,genres,runtime,adult
6303,"Mystery, Sci-Fi",131,False
1801,"Action, Adventure, Drama",132,False
1804,"Crime, Drama",122,False
1805,"Crime, Drama, Mystery, Thriller",108,False
1807,Drama,97,False
1810,"Comedy, Drama",143,False
1812,"Children, Comedy, Drama",88,False
1821,"Comedy, Romance",111,False
1824,"Comedy, Thriller",102,False
1825,"Comedy, Drama",104,False
1826,"Adventure, Children",76,False
1827,"Comedy, Documentary",91,False
1833,"Action, Drama, Thriller",111,False
1834,"Crime, Drama, Mystery, Thriller",110,False
2282,"Comedy, Drama",86,False
1797,"Documentary, IMAX",44,False
131130,"Animation, Comedy",46,False
1845,"Comedy, Mystery, Thriller",116,False
1848,"Adventure, Children, Comedy, Fantasy",86,False
1857,Comedy,105,False
1858,"Action, Comedy",101,False
1860,Drama,122,False
1862,"Horror, Sci-Fi",93,False
1863,Comedy,100,False
1870,"Comedy, Drama",97,False
1875,Comedy,96,False
1876,"Drama, Sci-Fi, Thriller",120,False
1881,"Adventure, Animation, Children, Fantasy, Musical",86,False
1837,Comedy,97,False
1839,Comedy,103,False
1296,"Drama, Romance",117,False
2255,Comedy,96,False
1893,Drama,109,False
1895,"Comedy, Drama, Romance",100,False
1902,"Drama, Romance",90,False
1906,"Comedy, Romance",105,False
1907,"Adventure, Animation, Children, Comedy, Drama, Musical, Romance",88,False
1909,"Action, Crime, Mystery, Sci-Fi, Thriller",121,False
1911,Comedy,85,False
1912,"Comedy, Crime, Drama, Romance, Thriller",123,False
1885,"Comedy, Drama, Romance",105,False
1888,"Comedy, Drama, Romance",114,False
1887,"Adventure, Comedy, Western",90,False
1889,"Drama, Mystery, Thriller",96,False
2351,Drama,110,False
2624,"Drama, Fantasy",118,False
1923,"Comedy, Romance",119,False
1928,"Drama, Western",123,False
1929,"Drama, Romance",112,False
1933,Drama,116,False
1937,"Comedy, Drama, Musical",126,False
1938,Drama,101,False
1939,"Drama, War",171,False
1941,Drama,153,False
1942,Drama,109,False
1917,"Action, Romance, Sci-Fi, Thriller",151,False
1919,"Children, Comedy",89,False
1918,"Action, Comedy, Crime, Thriller",127,False
1922,Drama,112,False
1934,"Comedy, Romance",126,False
2697,"Comedy, Drama, Romance",88,False
2717,"Comedy, Fantasy, Sci-Fi",108,False
1950,"Drama, Mystery",109,False
1952,Drama,113,False
1953,"Action, Crime, Thriller",104,False
1954,Drama,120,False
1955,Drama,105,False
1956,Drama,124,False
1959,"Drama, Romance",161,False
1960,Drama,163,False
1962,Drama,99,False
1965,"Comedy, Sci-Fi",92,False
1966,Comedy,99,False
1968,"Comedy, Drama",98,False
7891,"Drama, Horror, Sci-Fi",87,False
1946,"Drama, Romance",90,False
1947,"Drama, Musical, Romance",151,False
2146,"Drama, Romance",110,False
1977,Horror,91,False
1978,Horror,92,False
1980,Horror,88,False
1982,Horror,91,False
1983,Horror,92,False
1984,Horror,99,False
1986,Horror,98,False
1990,Horror,93,False
1992,"Horror, Thriller",84,False
1993,"Comedy, Horror, Thriller",90,False
1994,"Horror, Thriller",114,False
1995,"Horror, Thriller",91,False
1996,"Horror, Thriller",98,False
1997,"Horror, Mystery",122,False
48082,"Comedy, Drama, Fantasy, Romance",105,False
1975,Horror,86,False
3003,"Comedy, Drama, Romance, War",103,False
3061,"Comedy, Musical",101,False
2005,"Action, Adventure, Children, Comedy, Fantasy",114,False
2006,"Action, Comedy, Romance",136,False
2007,Comedy,105,False
2009,"Drama, Mystery, Sci-Fi, Thriller",97,False
2013,"Action, Adventure, Drama",117,False
2015,"Children, Comedy, Fantasy",96,False
2016,"Children, Comedy, Western",88,False
2017,"Children, Fantasy, Musical",106,False
2019,"Action, Adventure, Drama",207,False
2021,"Adventure, Sci-Fi",137,False
2023,"Crime, Drama, Mystery, Thriller",162,False
2024,"Drama, Mystery",100,False
2001,"Action, Comedy, Crime, Drama",114,False
2002,"Action, Comedy, Crime, Drama",118,False
4653,"Adventure, Comedy",102,False
2038,"Children, Comedy, Sci-Fi",104,False
2040,"Children, Comedy",91,False
2041,"Action, Adventure, Children, Comedy",90,False
2042,"Children, Comedy",106,False
2044,"Comedy, Fantasy",96,False
2048,"Action, Animation, Children, Crime",74,False
2050,"Adventure, Children, Comedy",93,False
2051,"Adventure, Children, Comedy",105,False
2052,"Children, Comedy, Fantasy, Horror",96,False
2026,"Horror, Thriller",84,False
2033,"Adventure, Animation, Children, Fantasy",80,False
2028,"Action, Drama, War",169,False
2034,"Children, Sci-Fi",98,False
3190,"Adventure, Sci-Fi, Thriller",91,False
2064,Documentary,91,False
2066,Film-Noir,97,False
2068,"Drama, Fantasy, Mystery",188,False
2069,Drama,108,False
2070,"Drama, Romance, Western",92,False
2072,Comedy,102,False
2073,Comedy,91,False
2074,"Crime, Drama, Romance",118,False
2075,"Drama, War",145,False
2078,"Animation, Children, Comedy, Musical",78,False
2081,"Animation, Children, Comedy, Musical, Romance",83,False
2082,"Children, Comedy",101,False
2083,"Children, Comedy, Musical",86,False
127184,Drama,131,False
2055,"Action, Comedy, Western",90,False
2057,"Adventure, Children",80,False
4080,Comedy,110,False
4527,"Comedy, Romance",93,False
2098,"Children, Comedy",100,False
2099,"Adventure, Animation, Children, Musical",94,False
2100,"Comedy, Fantasy, Romance",111,False
2104,Drama,103,False
2105,"Action, Adventure, Sci-Fi",96,False
2108,"Comedy, Romance",95,False
2109,Comedy,94,False
2088,"Adventure, Comedy, Musical",114,False
2090,"Adventure, Animation, Children, Crime, Drama",78,False
2096,"Animation, Children, Musical",75,False
2091,"Children, Sci-Fi",95,False
2094,"Action, Adventure, Sci-Fi",108,False
2095,"Children, Comedy",91,False
4713,"Drama, Sci-Fi",102,False
4909,"Comedy, Sci-Fi",88,False
2122,"Horror, Thriller",92,False
2124,"Children, Comedy, Fantasy",102,False
2126,"Action, Crime, Mystery, Thriller",98,False
2131,Drama,93,False
2132,Drama,131,False
2133,"Adventure, Comedy",102,False
2134,"Comedy, Fantasy, Sci-Fi",93,False
2136,"Comedy, Sci-Fi",107,False
2137,"Animation, Children",94,False
2112,"Crime, Drama",134,False
2114,Drama,91,False
2115,"Action, Adventure, Fantasy",118,False
2118,Thriller,103,False
2117,"Drama, Sci-Fi",113,False
5609,"Action, Thriller",91,False
6748,Horror,92,False
7704,Action,129,False
2148,"Comedy, Fantasy, Horror",92,False
2149,"Comedy, Fantasy, Horror",88,False
2153,"Action, Adventure",89,False
2154,"Drama, Romance",124,False
2156,"Comedy, Drama, Romance",101,False
2159,"Crime, Horror, Thriller",83,False
2161,"Adventure, Children, Fantasy",102,False
2163,"Comedy, Horror",87,False
2164,"Action, Comedy, Drama, Horror",81,False
2151,Comedy,98,False
2143,"Adventure, Fantasy, Romance",94,False
2144,"Comedy, Romance",93,False
2140,"Adventure, Fantasy",93,False
8600,"Crime, Drama, Film-Noir, Thriller",97,False
2174,"Comedy, Fantasy",92,False
2175,"Drama, Romance",117,False
2178,Thriller,116,False
2179,Thriller,127,False
2180,Thriller,127,False
2181,"Drama, Mystery, Romance, Thriller",130,False
2183,"Adventure, Drama, Mystery, Thriller",120,False
2184,"Comedy, Mystery",99,False
2185,Thriller,95,False
2186,"Crime, Drama, Film-Noir, Thriller",101,False
2193,"Action, Adventure, Fantasy",126,False
2194,"Action, Crime, Drama",119,False
2195,Comedy,82,False
2196,Action,91,False
2989,"Action, Adventure, Thriller",128,False
2169,Comedy,96,False
8874,"Comedy, Horror",99,False
58425,Documentary,97,False
2208,"Drama, Mystery, Thriller",96,False
2211,Thriller,86,False
2212,"Drama, Thriller",76,False
2231,Drama,121,False
2232,"Horror, Mystery, Sci-Fi, Thriller",90,False
2236,Drama,114,False
2239,"Comedy, Drama",110,False
2241,Comedy,98,False
2243,"Comedy, Drama, Romance",133,False
2245,"Comedy, Drama, Romance",114,False
2247,Comedy,104,False
2203,"Crime, Drama, Thriller",108,False
2204,"Mystery, Thriller",108,False
2205,"Comedy, Romance",95,False
60363,"Comedy, Horror",94,False
89586,"Adventure, Animation, Children",78,False
2257,"Comedy, Romance",102,False
2261,Comedy,89,False
2264,"Comedy, Crime",106,False
2265,"Adventure, Comedy",94,False
2266,"Comedy, Romance",107,False
2269,"Drama, Romance",117,False
2271,Drama,88,False
2275,"Action, Adventure, Sci-Fi",91,False
2278,"Action, Crime, Thriller",122,False
2280,Crime,104,False
2281,"Action, Crime, Drama",93,False
2249,Comedy,97,False
2252,"Comedy, Drama",117,False
2262,"Comedy, Drama, Romance",113,False
91978,"Crime, Thriller",102,False
98799,"Animation, Comedy",85,False
2297,"Adventure, Drama, Fantasy, Romance",113,False
2298,Thriller,86,False
2300,Comedy,88,False
2302,Comedy,120,False
2303,"Drama, Musical",160,False
2310,Drama,100,False
2311,Sci-Fi,116,False
2312,Drama,119,False
2313,Drama,124,False
2344,"Action, Adventure, Drama, Thriller",111,False
2287,"Horror, Sci-Fi, Thriller",94,False
2290,"Comedy, Drama",89,False
2289,"Comedy, Crime, Drama",124,False
2291,"Drama, Fantasy, Romance",105,False
101283,Comedy,100,False
8690,"Comedy, Drama, Sci-Fi, War",100,False
2322,"Action, Sci-Fi, War",99,False
2324,"Comedy, Drama, Romance, War",116,False
2327,"Fantasy, Horror, Thriller",93,False
2331,"Comedy, Drama, Romance",100,False
2333,Drama,105,False
2334,"Action, Thriller",116,False
2335,Comedy,90,False
2336,Drama,124,False
2337,Drama,123,False
2339,"Comedy, Romance",86,False
2342,"Comedy, Drama",92,False
2318,"Comedy, Drama",139,False
2320,"Drama, Thriller",107,False
2328,"Horror, Western",108,False
152970,"Adventure, Comedy",101,False
2352,"Comedy, Drama",105,False
2353,"Action, Thriller",132,False
2354,"Animation, Children, Comedy",79,False
2358,"Drama, War",103,False
2359,Comedy,91,False
2360,Drama,105,False
2362,Drama,71,False
2363,"Drama, Horror, Sci-Fi",96,False
2365,"Action, Sci-Fi",97,False
2366,"Action, Adventure, Fantasy, Horror",104,False
2368,"Adventure, Sci-Fi",105,False
2369,"Comedy, Drama, Romance",104,False
2391,"Crime, Drama, Thriller",121,False
2348,Drama,114,False
2349,"Comedy, Thriller",105,False
27912,Documentary,74,False
2380,"Comedy, Crime",84,False
2381,"Comedy, Crime",88,False
2382,"Comedy, Crime",90,False
2384,"Adventure, Children, Drama",92,False
2385,"Comedy, Romance",93,False
2387,"Comedy, Crime",100,False
2388,"Drama, Romance",94,False
2371,"Comedy, Crime, Mystery",98,False
2373,"Action, Adventure, Fantasy",89,False
2374,"Comedy, Drama",111,False
2376,"Action, Adventure, Thriller",131,False
8765,"Crime, Film-Noir, Thriller",81,False
123,"Drama, Mystery, Romance",103,False
2400,"Children, Drama, Fantasy",99,False
2403,"Action, Adventure, Drama, Thriller",93,False
2404,"Action, Adventure, Thriller, War",102,False
2405,"Action, Adventure, Comedy, Romance",106,False
2406,"Action, Adventure, Comedy, Romance",106,False
2409,"Action, Drama",119,False
2410,"Action, Drama",100,False
2411,"Action, Drama",91,False
2412,"Action, Drama",104,False
2413,"Comedy, Crime, Mystery, Thriller",94,False
2415,"Drama, Romance",88,False
2481,"Drama, Romance",105,False
2396,"Comedy, Drama, Romance",123,False
188301,"Action, Adventure, Comedy, Fantasy, Sci-Fi",119,False
2423,Comedy,97,False
2424,"Comedy, Romance",119,False
2429,"Action, Adventure, Drama, Fantasy, Thriller",114,False
2430,"Adventure, Children, Drama",94,False
2431,"Comedy, Drama",115,False
2432,Drama,125,False
2433,Drama,115,False
2439,Drama,114,False
2443,"Drama, Romance",121,False
2445,Drama,128,False
2446,"Horror, Thriller",100,False
2516,Horror,90,False
2418,Comedy,118,False
2425,Crime,124,False
2427,"Action, Drama, War",171,False
8714,"Drama, Musical",128,False
2455,"Drama, Horror, Sci-Fi, Thriller",96,False
2457,"Action, Comedy",107,False
2458,"Comedy, Crime",88,False
2459,Horror,83,False
2462,Horror,95,False
2465,Horror,91,False
2468,"Action, Comedy, Romance, Thriller",105,False
2472,Comedy,104,False
2473,Comedy,104,False
2474,Drama,119,False
2475,"Action, Mystery, Thriller",110,False
2478,"Comedy, Western",103,False
2450,"Adventure, Comedy, Sci-Fi",110,False
2451,Horror,86,False
1676,"Action, Sci-Fi",129,False
7261,Comedy,106,False
2497,Romance,131,False
2500,Comedy,87,False
2501,Drama,108,False
2502,"Comedy, Crime",90,False
2503,Drama,82,False
2505,"Drama, Mystery, Thriller",123,False
2511,"Crime, Film-Noir",112,False
2512,Drama,130,False
2514,"Comedy, Horror",100,False
2485,"Comedy, Romance",95,False
2491,"Comedy, Romance",95,False
2488,"Drama, Horror, Thriller",101,False
2494,Documentary,87,False
56060,"Comedy, Drama, Romance, War",115,False
120783,"Action, Crime, Drama",108,False
2526,Sci-Fi,107,False
2528,"Action, Adventure, Sci-Fi",119,False
2529,"Action, Drama, Sci-Fi",112,False
2533,"Action, Sci-Fi",98,False
2535,"Action, Drama, Thriller",123,False
2537,Adventure,114,False
2539,Comedy,103,False
2541,Drama,98,False
2523,"Drama, Thriller",119,False
2518,Comedy,106,False
2525,"Action, Horror, Sci-Fi",91,False
2522,Drama,114,False
2527,"Action, Sci-Fi, Thriller, Western",89,False
2549,"Action, Sci-Fi",100,False
2551,"Drama, Horror, Thriller",115,False
2553,"Horror, Sci-Fi, Thriller",77,False
2555,Comedy,97,False
2557,"Drama, Thriller",89,False
2558,"Comedy, Romance",105,False
2559,"Animation, Children",87,False
2560,"Horror, Thriller",101,False
2563,Drama,111,False
2565,"Drama, Musical, Romance",133,False
2566,"Animation, Children",77,False
2570,"Drama, Romance",107,False
2571,"Action, Sci-Fi, Thriller",136,False
2574,Comedy,90,False
2546,Drama,106,False
2548,Horror,104,False
4961,Documentary,80,False
2583,"Comedy, Drama",118,False
2593,Comedy,112,False
2596,"Comedy, Drama",97,False
2597,"Comedy, Romance",95,False
2599,Comedy,103,False
2600,"Action, Sci-Fi, Thriller",97,False
2605,"Crime, Thriller",112,False
2606,"Comedy, Horror",92,False
2607,"Drama, Romance",108,False
2609,Drama,102,False
2611,Drama,104,False
3054,"Adventure, Animation, Children, Fantasy, Sci-Fi",85,False
2579,"Crime, Mystery, Thriller",69,False
2587,"Comedy, Crime, Drama",108,False
2580,"Comedy, Crime",98,False
2590,Drama,98,False
161,"Drama, Thriller, War",116,False
2625,"Action, Adventure, Crime, Sci-Fi, Thriller",99,False
2628,"Action, Adventure, Sci-Fi",136,False
2630,Drama,93,False
2632,"Adventure, Drama, Mystery",183,False
2633,"Horror, Romance",73,False
2634,Horror,88,False
2639,Drama,128,False
2641,"Action, Sci-Fi",127,False
2642,"Action, Adventure, Sci-Fi",125,False
2644,Horror,74,False
2615,"Adventure, Sci-Fi",91,False
2618,Comedy,85,False
1585,Comedy,101,False
2659,"Comedy, Documentary",80,False
2660,"Horror, Sci-Fi",87,False
2661,Sci-Fi,81,False
2662,"Action, Drama, Sci-Fi",85,False
2665,Sci-Fi,83,False
2668,"Horror, Sci-Fi",93,False
2670,War,93,False
2674,"Drama, Fantasy",106,False
2676,"Drama, Thriller",124,False
2677,"Documentary, Musical",105,False
2681,"Comedy, Romance, Sci-Fi",113,False
2682,Drama,126,False
2651,Horror,74,False
2654,"Drama, Fantasy, Horror",70,False
2698,Sci-Fi,95,False
2694,Comedy,93,False
2700,"Animation, Comedy, Musical",81,False
2706,"Comedy, Romance",95,False
2707,Thriller,117,False
2709,"Children, Comedy",87,False
2710,"Drama, Horror, Thriller",81,False
2712,"Drama, Mystery, Thriller",159,False
2688,"Crime, Drama, Mystery, Thriller",116,False
2692,"Action, Crime",81,False
2696,Comedy,80,False
2690,"Comedy, Romance",97,False
2695,Drama,86,False
2699,"Comedy, Horror",109,False
2719,"Horror, Thriller",113,False
2722,"Action, Horror, Sci-Fi, Thriller",105,False
2724,"Comedy, Romance",116,False
2725,Drama,111,False
2726,"Crime, Film-Noir",85,False
2727,"Crime, Film-Noir",68,False
2729,"Drama, Romance",154,False
2731,"Crime, Drama",99,False
2732,"Drama, Romance",106,False
2733,"Adventure, Comedy, Romance",99,False
2734,"Adventure, Drama, Thriller",119,False
2736,Comedy,108,False
2738,"Comedy, Drama",105,False
2716,"Action, Comedy, Sci-Fi",107,False
2718,Comedy,98,False
2743,Drama,111,False
2746,"Comedy, Horror, Musical",94,False
2748,"Action, Adventure, Comedy",99,False
2749,"Drama, Mystery",102,False
2750,"Comedy, Drama",90,False
2752,"Comedy, Mystery",100,False
2759,Comedy,94,False
2761,"Adventure, Animation, Children, Drama, Sci-Fi",86,False
2762,"Drama, Horror, Mystery",107,False
2763,"Action, Mystery",113,False
2764,"Crime, Drama, Romance, Thriller",102,False
2765,"Comedy, Drama",107,False
2770,Comedy,97,False
2740,"Horror, Sci-Fi",93,False
2742,"Comedy, Drama",84,False
3531,"Comedy, Drama, Romance",87,False
2779,Comedy,101,False
2784,Horror,90,False
2787,Horror,94,False
2789,Horror,107,False
2791,Comedy,88,False
2792,Comedy,85,False
2794,"Adventure, Comedy, Romance",95,False
2795,Comedy,99,False
2796,Comedy,101,False
2797,"Comedy, Drama, Fantasy, Romance",104,False
2799,Comedy,90,False
2800,"Adventure, Animation, Children, Drama, Fantasy",95,False
2772,Comedy,95,False
2774,"Comedy, Romance",101,False
5170,"Action, Comedy, Crime",95,False
2810,"Animation, Horror, Mystery, Thriller",82,False
2817,Action,98,False
2818,"Action, War",96,False
2820,Drama,191,False
2826,"Action, Adventure, Fantasy",102,False
2827,"Horror, Sci-Fi, Thriller",109,False
2828,"Children, Comedy",77,False
2835,"Action, Adventure, Comedy, Thriller",101,False
3055,Thriller,116,False
2804,"Children, Comedy",93,False
2812,"Action, Thriller",95,False
2806,"Comedy, Thriller",96,False
2815,"Action, War",117,False
5820,"Documentary, Musical",116,False
2844,"Drama, Mystery",111,False
2846,"Adventure, Children, Comedy, Drama",76,False
2856,Thriller,82,False
2857,"Adventure, Animation, Comedy, Fantasy, Musical",89,False
2859,"Documentary, Musical",88,False
2860,Comedy,93,False
2861,"Comedy, Drama",138,False
2862,Drama,156,False
2863,"Adventure, Comedy, Musical",88,False
2865,Comedy,92,False
2868,Horror,104,False
2837,"Comedy, Romance",96,False
2840,"Drama, Thriller",103,False
2878,Horror,101,False
2880,"Action, Adventure, Comedy",98,False
2881,"Action, Crime, Drama, Thriller",105,False
2882,Drama,120,False
2885,"Drama, Romance",104,False
2889,"Comedy, Drama",119,False
2890,"Action, Adventure, Comedy, Drama, War",114,False
2926,"Comedy, Drama",92,False
2874,"Comedy, Musical, Romance",103,False
2886,"Children, Comedy",73,False
2876,"Animation, Children, Fantasy",86,False
2888,"Comedy, Romance",91,False
2892,"Action, Drama",93,False
6125,"Comedy, Documentary, Musical",90,False
2901,"Horror, Sci-Fi",89,False
2903,"Horror, Thriller",93,False
2905,"Action, Adventure, Drama",96,False
2907,Comedy,82,False
2908,Drama,118,False
2912,"Crime, Drama, Thriller",89,False
2915,Comedy,98,False
2918,Comedy,103,False
2919,"Drama, Romance, War",115,False
2921,Western,105,False
2922,"Crime, Drama, Western",114,False
2959,"Action, Crime, Drama, Thriller",139,False
2894,"Drama, Romance",27,False
2896,Western,106,False
2902,"Horror, Mystery, Thriller",113,False
27704,"Action, Drama, Thriller, War",155,False
2932,Drama,94,False
2939,"Drama, Thriller",92,False
2940,"Drama, Film-Noir, Mystery, Romance",110,False
2942,"Drama, Romance",95,False
2943,"Drama, Romance",159,False
2944,"Action, Drama, War",150,False
2947,"Action, Adventure, Thriller",110,False
2948,"Action, Adventure, Thriller",115,False
2949,"Action, Adventure, Thriller",110,False
2950,"Adventure, Drama, Romance",104,False
2953,"Children, Comedy",120,False
2956,"Action, Crime, Thriller",103,False
2928,Drama,129,False
2929,"Drama, Romance",195,False
37211,"Comedy, Musical, Western",80,False
2970,"Adventure, Drama",157,False
2973,"Comedy, Crime, Drama",104,False
2974,"Horror, Thriller",91,False
2976,Drama,121,False
2978,"Comedy, Romance",98,False
2979,Drama,106,False
2982,"Horror, Thriller",92,False
2983,Thriller,109,False
2985,"Action, Crime, Drama, Sci-Fi, Thriller",102,False
2964,Drama,100,False
2966,"Adventure, Drama",112,False
2967,"Drama, Thriller",129,False
2968,"Adventure, Comedy, Fantasy, Sci-Fi",116,False
947,"Comedy, Romance",95,False
1144,Documentary,86,False
3008,"Drama, Sci-Fi",95,False
3010,Drama,95,False
3011,Drama,120,False
3015,Thriller,113,False
3016,Horror,120,False
3017,Horror,90,False
3019,"Crime, Drama",98,False
3021,Horror,96,False
3869,Comedy,85,False
2991,"Action, Adventure, Thriller",121,False
3013,"Comedy, Horror",96,False
2992,"Horror, Thriller",89,False
2993,"Action, Adventure, Thriller",130,False
3005,Thriller,118,False
1348,Horror,95,False
3032,"Action, Drama, Sci-Fi, Thriller",98,False
3033,"Comedy, Sci-Fi",96,False
3035,"Comedy, Drama, War",123,False
3037,Western,139,False
3038,Drama,125,False
3040,Comedy,92,False
3043,Comedy,84,False
3044,"Mystery, Romance, Thriller",107,False
3048,Comedy,98,False
3051,"Comedy, Drama",114,False
3053,"Drama, War",158,False
3028,Comedy,117,False
3029,"Action, Drama",99,False
3045,"Comedy, Drama",101,False
3077,Documentary,133,False
3078,Drama,127,False
3079,"Comedy, Drama, Romance",112,False
3082,"Action, Adventure, Thriller",128,False
3083,Drama,101,False
3086,"Children, Comedy, Fantasy, Musical",78,False
3087,"Comedy, Fantasy, Romance",101,False
3088,"Comedy, Fantasy",104,False
3089,Drama,89,False
3091,"Drama, War",180,False
3093,"Drama, Western",120,False
3094,"Drama, Romance",140,False
3095,Drama,129,False
3096,Comedy,92,False
3074,Western,108,False
3075,"Drama, Horror",105,False
3104,"Action, Comedy, Crime, Thriller",126,False
3105,"Drama, Mystery",120,False
3107,"Action, Drama",137,False
3108,"Comedy, Drama, Fantasy, Romance",138,False
3109,Drama,122,False
3112,Drama,96,False
3113,"Action, Fantasy, Horror, Mystery, Thriller",121,False
3114,"Adventure, Animation, Children, Comedy, Fantasy",92,False
3120,Comedy,112,False
3125,Drama,102,False
3130,"Comedy, Crime, Drama",125,False
3132,"Comedy, Drama",85,False
3134,"Drama, War",114,False
3135,Drama,115,False
3871,"Drama, Western",118,False
3101,"Drama, Thriller",119,False
3102,"Crime, Romance, Thriller",108,False
3145,Drama,132,False
3147,"Crime, Drama",189,False
3152,Drama,119,False
3153,"Action, Adventure, Fantasy",88,False
3155,"Drama, Romance",148,False
3156,"Drama, Romance, Sci-Fi",131,False
3159,"Animation, Children, Musical, IMAX",74,False
3161,"Drama, Romance",104,False
3163,"Comedy, Drama, Musical",160,False
3165,"Action, Drama",92,False
3167,"Comedy, Drama",98,False
3171,Drama,115,False
140301,"Comedy, Romance",88,False
3142,"Documentary, Musical",98,False
3143,"Drama, War",103,False
3179,Drama,145,False
3181,Drama,162,False
3183,Drama,119,False
3185,Drama,127,False
3186,Drama,127,False
3189,"Children, Drama",95,False
3192,Drama,95,False
3194,"Drama, Romance",118,False
3196,"Drama, War",120,False
3197,"Action, Crime, Romance, Thriller",97,False
3200,"Comedy, Drama",104,False
3201,Drama,98,False
3203,Thriller,96,False
3206,Romance,128,False
3390,"Adventure, Crime, Drama, Romance",97,False
3176,"Drama, Mystery, Thriller",139,False
3177,Comedy,98,False
3214,Drama,113,False
3217,Drama,111,False
3224,Drama,147,False
3225,"Comedy, Romance",91,False
3230,Thriller,130,False
3238,Thriller,109,False
3240,Comedy,87,False
3241,Comedy,93,False
3243,Comedy,88,False
3246,Drama,202,False
3247,"Comedy, Crime",100,False
3249,"Drama, Thriller",110,False
3250,Drama,127,False
3251,"Drama, Mystery",98,False
3211,Drama,120,False
3213,"Animation, Children",76,False
3258,"Comedy, Fantasy",104,False
3259,"Adventure, Drama, Romance",140,False
3261,"Comedy, Drama, Romance",99,False
3262,"Crime, Drama, Mystery, Thriller",135,False
3263,"Comedy, Drama",115,False
3264,"Action, Comedy, Horror",86,False
3266,"Comedy, Crime, Drama, Thriller",96,False
3267,"Action, Crime, Thriller, Western",81,False
3269,"Drama, Romance, Sci-Fi",102,False
3270,"Comedy, Drama, Romance",101,False
3272,"Crime, Drama",96,False
3273,"Comedy, Horror, Mystery, Thriller",117,False
3274,"Drama, Thriller",107,False
3391,Comedy,92,False
3254,Comedy,95,False
3257,"Drama, Romance, Thriller",129,False
3283,Action,115,False
3284,"Comedy, Mystery, Romance",98,False
3285,"Adventure, Drama",119,False
3295,Drama,90,False
3296,Drama,105,False
3299,"Comedy, Drama",94,False
3300,"Horror, Sci-Fi, Thriller",108,False
3301,"Comedy, Crime",98,False
3302,Comedy,107,False
3306,Comedy,72,False
3276,Comedy,101,False
3287,"Animation, Children",77,False
3280,Horror,84,False
3298,"Crime, Drama, Thriller",118,False
69224,"Comedy, Drama, Romance",105,False
3330,"Drama, Romance",124,False
3331,Drama,97,False
3334,"Crime, Drama, Film-Noir, Thriller",100,False
3341,Comedy,103,False
3342,"Drama, War",120,False
3344,Horror,67,False
3345,"Adventure, Children",75,False
3347,"Adventure, Drama",105,False
3459,"Drama, Horror",84,False
3317,"Comedy, Drama",111,False
3324,Comedy,96,False
3323,"Comedy, Crime",96,False
3325,"Comedy, Drama",108,False
3358,"Comedy, Drama, Fantasy, Romance",112,False
3359,"Comedy, Drama",100,False
3360,"Drama, Romance",114,False
3362,"Crime, Drama",125,False
3364,"Crime, Film-Noir",112,False
3368,"Romance, Western",166,False
3370,"Drama, Thriller",127,False
3372,"Action, War",117,False
3378,Drama,113,False
3379,Drama,134,False
3387,"Comedy, Mystery",94,False
3388,"Children, Comedy",110,False
3355,"Fantasy, Horror, Mystery, Thriller",133,False
3357,"Drama, Romance",121,False
102852,Documentary,80,False
3403,"Drama, Thriller",115,False
3404,"Action, Drama",98,False
3412,"Adventure, Children, Drama",94,False
3414,"Drama, Romance, War",102,False
3417,"Adventure, Comedy",105,False
3418,"Adventure, Crime, Drama",130,False
3421,Comedy,109,False
3422,"Comedy, Romance",84,False
3394,"Comedy, Romance",95,False
3397,"Children, Comedy",98,False
3406,"Action, Adventure, Drama, War",117,False
3395,Comedy,83,False
3400,"Adventure, Animation, Children, Fantasy",72,False
3408,Drama,131,False
157108,"Comedy, Western",86,False
3431,"Action, Drama",92,False
3432,"Action, Drama",92,False
3435,"Crime, Drama, Film-Noir",107,False
3436,"Drama, Romance",111,False
3438,"Action, Children, Comedy, Fantasy, Sci-Fi",93,False
3439,"Action, Children, Fantasy",88,False
3441,"Action, Drama, War",114,False
3442,"Action, Crime, Drama",109,False
3446,"Comedy, Drama",128,False
3447,Drama,139,False
3449,Drama,104,False
3450,Comedy,103,False
3453,"Drama, Romance",96,False
3454,"Comedy, Romance",94,False
3527,"Action, Sci-Fi, Thriller",107,False
3425,"Drama, Musical",129,False
3426,"Drama, Romance",132,False
3469,Drama,128,False
3470,"Adventure, Drama",141,False
3473,Comedy,116,False
3476,"Horror, Mystery",113,False
3477,"Comedy, Drama",90,False
3478,Drama,108,False
3479,"Adventure, Fantasy, Romance",121,False
3481,"Comedy, Drama, Romance",113,False
3483,"Animation, Children",89,False
3484,Thriller,106,False
3489,"Adventure, Comedy, Fantasy",141,False
3494,"Adventure, Drama, Western",128,False
3528,"Drama, Romance",132,False
3462,"Comedy, Drama, Romance",87,False
3467,"Drama, Western",112,False
3500,"Comedy, Drama",119,False
3502,Drama,114,False
3504,"Comedy, Drama",122,False
3507,Comedy,106,False
3508,"Action, Adventure, Drama, Thriller, Western",135,False
3510,"Drama, Thriller",118,False
3512,"Drama, Romance",115,False
3514,Drama,104,False
3515,"Comedy, Romance",104,False
3519,"Action, Drama, War",114,False
3521,"Comedy, Drama",106,False
3524,"Comedy, Romance",97,False
3526,"Comedy, Drama",124,False
3498,Drama,121,False
3499,"Drama, Horror, Thriller",107,False
3537,"Comedy, Drama",89,False
3538,Comedy,97,False
